id,vehicle_id,trip_id,curr_lat,curr_lon,prev_lat,prev_lon,heading,speed,curr_timestamp
738,2,,12.958322,77.70127,,,177.710007,3.77137,2014-07-24 04:09:03
739,1,,12.957983,77.701288,,,187.720001,0,2014-07-24 04:09:15
740,2,,12.957967,77.701273,,,187.720001,0.54612,2014-07-24 04:09:37
741,1,,12.957857,77.701283,,,178.25,3.963361,2014-07-24 04:09:48
742,2,,12.957422,77.701288,,,187.699997,0,2014-07-24 04:10:12
743,1,,12.957422,77.70129,,,187.699997,0,2014-07-24 04:10:18
744,2,,12.956887,77.701218,,,196.039993,2.412503,2014-07-24 04:10:46
745,1,,12.956777,77.701182,,,195.110001,2.327059,2014-07-24 04:10:52
746,2,,12.956495,77.701152,,,196.639999,1.394382,2014-07-24 04:11:21
747,1,,12.956333,77.701113,,,192.600006,3.842402,2014-07-24 04:11:27
748,2,,12.956333,77.701113,,,192.600006,3.842402,2014-07-24 04:11:27
749,1,,12.955983,77.701017,,,197.880005,0.553841,2014-07-24 04:11:51
750,2,,12.955807,77.700922,,,195.419998,4.500216,2014-07-24 04:12:02
751,1,,12.955637,77.700855,,,199.850006,0,2014-07-24 04:12:25
752,2,,12.955547,77.700827,,,198.529999,1.988887,2014-07-24 04:12:37
753,1,,12.955232,77.700737,,,194.979996,1.617772,2014-07-24 04:13:00
754,2,,12.95519,77.700732,,,194.979996,0,2014-07-24 04:13:11
755,1,,12.95519,77.700732,,,194.979996,0,2014-07-24 04:13:30
756,2,,12.95519,77.700732,,,194.979996,0,2014-07-24 04:13:30
757,1,,12.955178,77.700742,,,194.979996,0.70414,2014-07-24 04:13:42
758,2,,12.955162,77.700737,,,194.979996,0,2014-07-24 04:14:03
759,1,,12.955162,77.700737,,,194.979996,0,2014-07-24 04:14:03
760,2,,12.955162,77.700737,,,194.979996,0,2014-07-24 04:14:14
761,1,,12.955162,77.700737,,,194.979996,0,2014-07-24 04:14:37
762,2,,12.955162,77.700737,,,194.979996,0,2014-07-24 04:14:37
763,1,,12.954672,77.700598,,,195.479996,3.153703,2014-07-24 04:14:49
764,2,,12.954263,77.700493,,,191.490005,1.535416,2014-07-24 04:15:11
765,1,,12.954263,77.700493,,,191.490005,1.535416,2014-07-24 04:15:11
766,2,,12.954168,77.70048,,,196.410004,0.043751,2014-07-24 04:15:22
767,1,,12.953925,77.700423,,,190.669998,0.04684,2014-07-24 04:15:46
768,2,,12.953925,77.700423,,,190.669998,0.04684,2014-07-24 04:15:46
769,1,,12.953872,77.700402,,,190.669998,0.934736,2014-07-24 04:15:52
770,2,,12.953573,77.700313,,,196.460007,0.118901,2014-07-24 04:16:20
771,1,,12.953517,77.700283,,,196.460007,1.291953,2014-07-24 04:16:25
772,2,,12.953517,77.700283,,,196.460007,1.291953,2014-07-24 04:16:25
773,1,,12.952882,77.70015,,,192.410004,1.060328,2014-07-24 04:16:54
774,2,,12.952882,77.70015,,,192.410004,1.060328,2014-07-24 04:16:54
775,1,,12.952818,77.700132,,,189.710007,1.216803,2014-07-24 04:17:00
776,2,,12.951893,77.699942,,,196.199997,4.423523,2014-07-24 04:17:29
777,1,,12.951893,77.699942,,,196.199997,4.423523,2014-07-24 04:17:29
778,2,,12.951543,77.699867,,,191.619995,7.903045,2014-07-24 04:17:35
779,1,,12.951543,77.699867,,,191.619995,7.903045,2014-07-24 04:17:35
780,2,,12.950575,77.699735,,,195.419998,0,2014-07-24 04:17:59
781,1,,12.950575,77.699735,,,195.419998,0,2014-07-24 04:17:59
782,2,,12.95051,77.699708,,,195.419998,0.138975,2014-07-24 04:18:05
783,1,,12.949423,77.699478,,,192.580002,12.019794,2014-07-24 04:18:29
784,2,,12.94872,77.699337,,,192.899994,14.006621,2014-07-24 04:18:35
785,1,,12.94872,77.699337,,,192.899994,14.006621,2014-07-24 04:18:35
786,2,,12.944737,77.698053,,,198.779999,16.113894,2014-07-24 04:19:03
787,1,,12.944737,77.698053,,,198.779999,16.113894,2014-07-24 04:19:03
788,2,,12.943905,77.697767,,,199.020004,16.578173,2014-07-24 04:19:09
789,1,,12.943905,77.697767,,,199.020004,16.578173,2014-07-24 04:19:09
790,2,,12.94094,77.696222,,,211.080002,7.254495,2014-07-24 04:19:38
791,1,,12.940465,77.695935,,,209.800003,12.581355,2014-07-24 04:19:44
792,2,,12.940465,77.695935,,,209.800003,12.581355,2014-07-24 04:19:44
793,1,,12.937588,77.693565,,,226.210007,12.320391,2014-07-24 04:20:13
794,2,,12.937248,77.693158,,,230.630005,11.07991,2014-07-24 04:20:18
795,1,,12.937248,77.693158,,,230.630005,11.07991,2014-07-24 04:20:18
796,2,,12.935175,77.690895,,,226.919998,9.384931,2014-07-24 04:20:47
797,1,,12.934998,77.690687,,,228.5,2.75222,2014-07-24 04:20:53
798,2,,12.934998,77.690687,,,228.5,2.75222,2014-07-24 04:20:53
799,1,,12.934033,77.68966,,,227.850006,6.841688,2014-07-24 04:21:21
800,2,,12.933698,77.689295,,,226.100006,10.311945,2014-07-24 04:21:27
801,1,,12.933698,77.689295,,,226.100006,10.311945,2014-07-24 04:21:27
802,2,,12.931932,77.687345,,,224.929993,13.440942,2014-07-24 04:21:51
803,1,,12.931435,77.686832,,,224.850006,13.274172,2014-07-24 04:21:57
804,2,,12.929928,77.685042,,,239.610001,11.159178,2014-07-24 04:22:21
805,1,,12.929928,77.685042,,,239.610001,11.159178,2014-07-24 04:22:21
806,2,,12.929633,77.684445,,,245.669998,12.65599,2014-07-24 04:22:27
807,1,,12.929633,77.684445,,,245.669998,12.65599,2014-07-24 04:22:27
808,2,,12.928425,77.681875,,,246.289993,12.635401,2014-07-24 04:22:51
809,1,,12.928115,77.681185,,,244.449997,13.499105,2014-07-24 04:22:57
810,2,,12.928115,77.681185,,,244.449997,13.499105,2014-07-24 04:22:57
811,1,,12.92694,77.678832,,,244.259995,14.091036,2014-07-24 04:23:21
812,2,,12.926602,77.678115,,,243.919998,14.452886,2014-07-24 04:23:27
813,1,,12.926602,77.678115,,,243.919998,14.452886,2014-07-24 04:23:27
814,2,,12.922062,77.66828,,,243.669998,12.54378,2014-07-24 04:25:17
815,1,,12.922062,77.66828,,,243.669998,12.54378,2014-07-24 04:25:17
816,2,,12.922062,77.66828,,,243.669998,12.54378,2014-07-24 04:25:17
817,1,,12.922062,77.66828,,,243.669998,12.54378,2014-07-24 04:25:17
818,2,,12.920775,77.664225,,,284.899994,14.644876,2014-07-24 04:25:50
819,1,,12.920775,77.664225,,,284.899994,14.644876,2014-07-24 04:25:50
820,2,,12.920775,77.664225,,,284.899994,14.644876,2014-07-24 04:25:50
821,1,,12.921592,77.661187,,,283.709991,12.688417,2014-07-24 04:26:24
822,2,,12.921592,77.661187,,,283.709991,12.688417,2014-07-24 04:26:24
823,1,,12.921592,77.661187,,,283.709991,12.688417,2014-07-24 04:26:24
824,2,,12.922675,77.657782,,,292.640015,14.440017,2014-07-24 04:26:54
825,1,,12.922675,77.657782,,,292.640015,14.440017,2014-07-24 04:26:54
826,2,,12.922675,77.657782,,,292.640015,14.440017,2014-07-24 04:26:54
827,1,,12.923803,77.653503,,,281.700012,15.323795,2014-07-24 04:27:28
828,2,,12.923803,77.653503,,,281.700012,15.323795,2014-07-24 04:27:28
829,1,,12.923803,77.653503,,,281.700012,15.323795,2014-07-24 04:27:28
830,2,,12.923803,77.653503,,,281.700012,15.323795,2014-07-24 04:27:28
831,1,,12.924213,77.64834,,,261.049988,17.235474,2014-07-24 04:28:02
832,2,,12.924213,77.64834,,,261.049988,17.235474,2014-07-24 04:28:02
833,1,,12.924213,77.64834,,,261.049988,17.235474,2014-07-24 04:28:02
834,2,,12.92209,77.64503,,,232.729996,4.48529,2014-07-24 04:28:37
835,1,,12.92209,77.64503,,,232.729996,4.48529,2014-07-24 04:28:37
836,2,,12.92209,77.64503,,,232.729996,4.48529,2014-07-24 04:28:37
837,1,,12.919763,77.643108,,,216.160004,5.892025,2014-07-24 04:29:12
838,2,,12.919763,77.643108,,,216.160004,5.892025,2014-07-24 04:29:12
839,1,,12.919763,77.643108,,,216.160004,5.892025,2014-07-24 04:29:12
840,2,,12.917345,77.641022,,,225.169998,12.203549,2014-07-24 04:29:45
841,1,,12.917345,77.641022,,,225.169998,12.203549,2014-07-24 04:29:45
842,2,,12.917345,77.641022,,,225.169998,12.203549,2014-07-24 04:29:45
843,1,,12.915908,77.63747,,,277.790009,14.580537,2014-07-24 04:30:20
844,2,,12.915908,77.63747,,,277.790009,14.580537,2014-07-24 04:30:20
845,1,,12.915908,77.63747,,,277.790009,14.580537,2014-07-24 04:30:20
846,2,,12.916237,77.634438,,,273.700012,1.283203,2014-07-24 04:30:55
847,1,,12.916237,77.634438,,,273.700012,1.283203,2014-07-24 04:30:55
848,2,,12.916237,77.634438,,,273.700012,1.283203,2014-07-24 04:30:55
849,1,,12.916243,77.63437,,,276.23999,0,2014-07-24 04:31:37
850,2,,12.916243,77.63437,,,276.23999,0,2014-07-24 04:31:37
851,1,,12.916243,77.63437,,,276.23999,0,2014-07-24 04:31:37
852,2,,12.91621,77.634312,,,357.769989,0.088532,2014-07-24 04:32:11
853,1,,12.91621,77.634312,,,357.769989,0.088532,2014-07-24 04:32:11
854,2,,12.91621,77.634312,,,357.769989,0.088532,2014-07-24 04:32:11
855,1,,12.916527,77.634338,,,211.369995,1.208568,2014-07-24 04:32:44
856,2,,12.916527,77.634338,,,211.369995,1.208568,2014-07-24 04:32:44
857,1,,12.916527,77.634338,,,211.369995,1.208568,2014-07-24 04:32:44
858,2,,12.9166,77.634672,,,24.440001,0.681492,2014-07-24 04:33:17
859,1,,12.9166,77.634672,,,24.440001,0.681492,2014-07-24 04:33:17
860,2,,12.9166,77.634672,,,24.440001,0.681492,2014-07-24 04:33:17
861,1,,12.916312,77.633887,,,273.220001,3.838284,2014-07-24 04:33:47
862,2,,12.916312,77.633887,,,273.220001,3.838284,2014-07-24 04:33:47
863,1,,12.916312,77.633887,,,273.220001,3.838284,2014-07-24 04:33:47
864,2,,12.916452,77.632448,,,276.390015,0,2014-07-24 04:34:20
865,1,,12.916452,77.632448,,,276.390015,0,2014-07-24 04:34:20
866,2,,12.916452,77.632448,,,276.390015,0,2014-07-24 04:34:20
867,1,,12.916452,77.632448,,,276.390015,0,2014-07-24 04:34:20
868,2,,12.916452,77.632448,,,276.390015,0,2014-07-24 04:34:20
869,1,,12.916452,77.632448,,,276.390015,0,2014-07-24 04:34:55
870,2,,12.916452,77.632448,,,276.390015,0,2014-07-24 04:34:55
871,1,,12.916452,77.632448,,,276.390015,0,2014-07-24 04:34:55
872,2,,12.916452,77.632448,,,276.390015,0,2014-07-24 04:35:28
873,1,,12.916452,77.632448,,,276.390015,0,2014-07-24 04:35:28
874,2,,12.916452,77.632448,,,276.390015,0,2014-07-24 04:35:28
875,1,,12.916452,77.632448,,,276.390015,0,2014-07-24 04:35:28
876,2,,12.916452,77.631717,,,275.619995,10.916743,2014-07-24 04:36:01
877,1,,12.916452,77.631717,,,275.619995,10.916743,2014-07-24 04:36:01
878,2,,12.916452,77.631717,,,275.619995,10.916743,2014-07-24 04:36:01
879,1,,12.916925,77.627615,,,287.23999,13.948458,2014-07-24 04:36:36
880,2,,12.916925,77.627615,,,287.23999,13.948458,2014-07-24 04:36:36
881,1,,12.916925,77.627615,,,287.23999,13.948458,2014-07-24 04:36:36
882,2,,12.917393,77.623897,,,257.059998,9.957816,2014-07-24 04:37:09
883,1,,12.917393,77.623897,,,257.059998,9.957816,2014-07-24 04:37:09
884,2,,12.917393,77.623897,,,257.059998,9.957816,2014-07-24 04:37:09
885,1,,12.916532,77.623437,,,177.149994,0.888925,2014-07-24 04:37:43
886,2,,12.916532,77.623437,,,177.149994,0.888925,2014-07-24 04:37:43
887,1,,12.916532,77.623437,,,177.149994,0.888925,2014-07-24 04:37:43
888,2,,12.91523,77.624082,,,148.570007,8.446077,2014-07-24 04:38:17
889,1,,12.91523,77.624082,,,148.570007,8.446077,2014-07-24 04:38:17
890,2,,12.91523,77.624082,,,148.570007,8.446077,2014-07-24 04:38:17
891,1,,12.912633,77.625522,,,146.669998,7.261187,2014-07-24 04:38:51
892,2,,12.912633,77.625522,,,146.669998,7.261187,2014-07-24 04:38:51
893,1,,12.912633,77.625522,,,146.669998,7.261187,2014-07-24 04:38:51
894,2,,12.911613,77.626143,,,147.330002,7.955547,2014-07-24 04:39:21
895,1,,12.911613,77.626143,,,147.330002,7.955547,2014-07-24 04:39:21
896,2,,12.911613,77.626143,,,147.330002,7.955547,2014-07-24 04:39:21
897,1,,12.90969,77.627343,,,147.119995,9.065288,2014-07-24 04:39:55
898,2,,12.90969,77.627343,,,147.119995,9.065288,2014-07-24 04:39:55
899,1,,12.90969,77.627343,,,147.119995,9.065288,2014-07-24 04:39:55
900,2,,12.906418,77.62934,,,147.470001,13.259245,2014-07-24 04:40:28
901,1,,12.906418,77.62934,,,147.470001,13.259245,2014-07-24 04:40:28
902,2,,12.906418,77.62934,,,147.470001,13.259245,2014-07-24 04:40:28
903,1,,12.901885,77.632113,,,148.869995,18.918615,2014-07-24 04:41:02
904,2,,12.901885,77.632113,,,148.869995,18.918615,2014-07-24 04:41:02
905,1,,12.901885,77.632113,,,148.869995,18.918615,2014-07-24 04:41:02
906,2,,12.897198,77.635003,,,148.259995,15.425196,2014-07-24 04:41:37
907,1,,12.897198,77.635003,,,148.259995,15.425196,2014-07-24 04:41:37
908,2,,12.897198,77.635003,,,148.259995,15.425196,2014-07-24 04:41:37
909,1,,12.897198,77.635003,,,148.259995,15.425196,2014-07-24 04:41:37
910,2,,12.8927,77.637778,,,149.220001,16.947744,2014-07-24 04:42:12
911,1,,12.8927,77.637778,,,149.220001,16.947744,2014-07-24 04:42:12
912,2,,12.8927,77.637778,,,149.220001,16.947744,2014-07-24 04:42:12
913,1,,12.8927,77.637778,,,149.220001,16.947744,2014-07-24 04:42:12
914,2,,12.888135,77.640608,,,149.509995,19.083841,2014-07-24 04:42:47
915,1,,12.888135,77.640608,,,149.509995,19.083841,2014-07-24 04:42:47
916,2,,12.888135,77.640608,,,149.509995,19.083841,2014-07-24 04:42:47
917,1,,12.888135,77.640608,,,149.509995,19.083841,2014-07-24 04:42:47
918,2,,12.883757,77.643327,,,148.809998,19.460617,2014-07-24 04:43:17
919,1,,12.883757,77.643327,,,148.809998,19.460617,2014-07-24 04:43:17
920,2,,12.883757,77.643327,,,148.809998,19.460617,2014-07-24 04:43:17
921,1,,12.883757,77.643327,,,148.809998,19.460617,2014-07-24 04:43:17
922,2,,12.879172,77.646088,,,149.080002,19.172373,2014-07-24 04:43:47
923,1,,12.879172,77.646088,,,149.080002,19.172373,2014-07-24 04:43:47
924,2,,12.879172,77.646088,,,149.080002,19.172373,2014-07-24 04:43:47
925,1,,12.879172,77.646088,,,149.080002,19.172373,2014-07-24 04:43:47
926,2,,12.875252,77.648925,,,138.149994,17.186575,2014-07-24 04:44:17
927,1,,12.875252,77.648925,,,138.149994,17.186575,2014-07-24 04:44:17
928,2,,12.875252,77.648925,,,138.149994,17.186575,2014-07-24 04:44:17
929,1,,12.875252,77.648925,,,138.149994,17.186575,2014-07-24 04:44:17
930,2,,12.871363,77.652202,,,141.490005,19.729818,2014-07-24 04:44:47
931,1,,12.871363,77.652202,,,141.490005,19.729818,2014-07-24 04:44:47
932,2,,12.871363,77.652202,,,141.490005,19.729818,2014-07-24 04:44:47
933,1,,12.871363,77.652202,,,141.490005,19.729818,2014-07-24 04:44:47
934,2,,12.866643,77.65595,,,142.5,19.359732,2014-07-24 04:45:21
935,1,,12.866643,77.65595,,,142.5,19.359732,2014-07-24 04:45:21
936,2,,12.866643,77.65595,,,142.5,19.359732,2014-07-24 04:45:21
937,1,,12.866643,77.65595,,,142.5,19.359732,2014-07-24 04:45:21
938,2,,12.861735,77.659848,,,141.919998,22.206146,2014-07-24 04:45:54
939,1,,12.861735,77.659848,,,141.919998,22.206146,2014-07-24 04:45:54
940,2,,12.861735,77.659848,,,141.919998,22.206146,2014-07-24 04:45:54
941,1,,12.856397,77.664093,,,142.369995,21.327515,2014-07-24 04:46:29
942,2,,12.856397,77.664093,,,142.369995,21.327515,2014-07-24 04:46:29
943,1,,12.856397,77.664093,,,142.369995,21.327515,2014-07-24 04:46:29
944,2,,12.856397,77.664093,,,142.369995,21.327515,2014-07-24 04:46:29
945,1,,12.851558,77.667923,,,142.229996,20.030415,2014-07-24 04:47:02
946,2,,12.851558,77.667923,,,142.229996,20.030415,2014-07-24 04:47:02
947,1,,12.851558,77.667923,,,142.229996,20.030415,2014-07-24 04:47:02
948,2,,12.851558,77.667923,,,142.229996,20.030415,2014-07-24 04:47:02
949,1,,12.847215,77.671313,,,143.649994,18.056456,2014-07-24 04:47:34
950,2,,12.847215,77.671313,,,143.649994,18.056456,2014-07-24 04:47:34
951,1,,12.847215,77.671313,,,143.649994,18.056456,2014-07-24 04:47:34
952,2,,12.842812,77.674758,,,141.300003,11.46132,2014-07-24 04:48:08
953,1,,12.842812,77.674758,,,141.300003,11.46132,2014-07-24 04:48:08
954,2,,12.842812,77.674758,,,141.300003,11.46132,2014-07-24 04:48:08
955,1,,12.842342,77.675237,,,133.619995,0,2014-07-24 04:48:40
956,2,,12.842342,77.675237,,,133.619995,0,2014-07-24 04:48:40
957,1,,12.842342,77.675237,,,133.619995,0,2014-07-24 04:48:40
958,2,,12.842342,77.675237,,,133.619995,0,2014-07-24 04:48:40
959,1,,12.842273,77.675288,,,141.75,0,2014-07-24 04:49:15
960,2,,12.842273,77.675288,,,141.75,0,2014-07-24 04:49:15
961,1,,12.842273,77.675288,,,141.75,0,2014-07-24 04:49:15
962,2,,12.84219,77.675348,,,139.679993,0,2014-07-24 04:49:50
963,1,,12.84219,77.675348,,,139.679993,0,2014-07-24 04:49:50
964,2,,12.84219,77.675348,,,139.679993,0,2014-07-24 04:49:50
965,1,,12.84219,77.675348,,,139.679993,0,2014-07-24 04:49:50
966,2,,12.842187,77.675362,,,139.679993,0,2014-07-24 04:50:23
967,1,,12.842187,77.675362,,,139.679993,0,2014-07-24 04:50:23
968,2,,12.842187,77.675362,,,139.679993,0,2014-07-24 04:50:23
969,1,,12.842187,77.675362,,,139.679993,0,2014-07-24 04:50:23
970,2,,12.84213,77.675408,,,162.429993,0,2014-07-24 04:50:58
971,1,,12.84213,77.675408,,,162.429993,0,2014-07-24 04:50:58
972,2,,12.84213,77.675408,,,162.429993,0,2014-07-24 04:50:58
973,1,,12.84213,77.675408,,,162.429993,0,2014-07-24 04:50:58
974,2,,12.842088,77.675438,,,162.429993,0.70414,2014-07-24 04:51:31
975,1,,12.842088,77.675438,,,162.429993,0.70414,2014-07-24 04:51:31
976,2,,12.842088,77.675438,,,162.429993,0.70414,2014-07-24 04:51:31
977,1,,12.842088,77.675438,,,162.429993,0.70414,2014-07-24 04:51:31
978,2,,12.842063,77.675487,,,162.429993,0.634138,2014-07-24 04:52:01
979,1,,12.842063,77.675487,,,162.429993,0.634138,2014-07-24 04:52:01
980,2,,12.842063,77.675487,,,162.429993,0.634138,2014-07-24 04:52:01
981,1,,12.842063,77.675487,,,162.429993,0.634138,2014-07-24 04:52:01
982,2,,12.842017,77.67552,,,162.429993,0,2014-07-24 04:52:34
983,1,,12.842017,77.67552,,,162.429993,0,2014-07-24 04:52:34
984,2,,12.842017,77.67552,,,162.429993,0,2014-07-24 04:52:34
985,1,,12.842017,77.67552,,,162.429993,0,2014-07-24 04:52:34
986,2,,12.840897,77.676358,,,140.850006,9.639203,2014-07-24 04:53:09
987,1,,12.840897,77.676358,,,140.850006,9.639203,2014-07-24 04:53:09
988,2,,12.840897,77.676358,,,140.850006,9.639203,2014-07-24 04:53:09
989,1,,12.840897,77.676358,,,140.850006,9.639203,2014-07-24 04:53:09
990,2,,12.840628,77.676572,,,137.270004,0,2014-07-24 04:53:41
991,1,,12.840628,77.676572,,,137.270004,0,2014-07-24 04:53:41
992,2,,12.840628,77.676572,,,137.270004,0,2014-07-24 04:53:41
993,1,,12.840628,77.676572,,,137.270004,0,2014-07-24 04:53:41
994,2,,12.840527,77.676605,,,155.639999,1.943076,2014-07-24 04:54:11
995,1,,12.840527,77.676605,,,155.639999,1.943076,2014-07-24 04:54:11
996,2,,12.840527,77.676605,,,155.639999,1.943076,2014-07-24 04:54:11
997,1,,12.840527,77.676605,,,155.639999,1.943076,2014-07-24 04:54:11
998,2,,12.84056,77.676402,,,323.359985,10.292385,2014-07-24 04:54:45
999,1,,12.84056,77.676402,,,323.359985,10.292385,2014-07-24 04:54:45
1000,2,,12.84056,77.676402,,,323.359985,10.292385,2014-07-24 04:54:45
1001,1,,12.839613,77.676987,,,142.419998,11.06138,2014-07-24 04:55:15
1002,2,,12.839613,77.676987,,,142.419998,11.06138,2014-07-24 04:55:15
1003,1,,12.839613,77.676987,,,142.419998,11.06138,2014-07-24 04:55:15
1004,2,,12.839613,77.676987,,,142.419998,11.06138,2014-07-24 04:55:15
1005,1,,12.83763,77.678423,,,158.449997,10.636735,2014-07-24 04:55:45
1006,2,,12.83763,77.678423,,,158.449997,10.636735,2014-07-24 04:55:45
1007,1,,12.83763,77.678423,,,158.449997,10.636735,2014-07-24 04:55:45
1008,2,,12.83763,77.678423,,,158.449997,10.636735,2014-07-24 04:55:45
1009,1,,12.834817,77.679487,,,160.350006,12.614298,2014-07-24 04:56:20
1010,2,,12.834817,77.679487,,,160.350006,12.614298,2014-07-24 04:56:20
1011,1,,12.834817,77.679487,,,160.350006,12.614298,2014-07-24 04:56:20
1012,2,,12.834817,77.679487,,,160.350006,12.614298,2014-07-24 04:56:20
1013,1,,12.830992,77.68078,,,164.720001,12.50775,2014-07-24 04:56:54
1014,2,,12.830992,77.68078,,,164.720001,12.50775,2014-07-24 04:56:54
1015,1,,12.830992,77.68078,,,164.720001,12.50775,2014-07-24 04:56:54
1016,2,,12.830992,77.68078,,,164.720001,12.50775,2014-07-24 04:56:54
1017,1,,12.828013,77.681735,,,160.429993,13.40697,2014-07-24 04:57:24
1018,2,,12.828013,77.681735,,,160.429993,13.40697,2014-07-24 04:57:24
1019,1,,12.828013,77.681735,,,160.429993,13.40697,2014-07-24 04:57:24
1020,2,,12.828013,77.681735,,,160.429993,13.40697,2014-07-24 04:57:24
1021,1,,12.828013,77.681735,,,160.429993,13.40697,2014-07-24 04:57:24
1022,2,,12.825845,77.68273,,,156.669998,7.442369,2014-07-24 04:57:56
1023,1,,12.825845,77.68273,,,156.669998,7.442369,2014-07-24 04:57:56
1024,2,,12.825845,77.68273,,,156.669998,7.442369,2014-07-24 04:57:56
1025,1,,12.825845,77.68273,,,156.669998,7.442369,2014-07-24 04:57:56
1026,2,,12.825845,77.68273,,,156.669998,7.442369,2014-07-24 04:57:56
1027,1,,12.824165,77.683707,,,260.179993,4.620661,2014-07-24 04:58:31
1028,2,,12.824165,77.683707,,,260.179993,4.620661,2014-07-24 04:58:31
1029,1,,12.824165,77.683707,,,260.179993,4.620661,2014-07-24 04:58:31
1030,2,,12.824165,77.683707,,,260.179993,4.620661,2014-07-24 04:58:31
1031,1,,12.823732,77.680975,,,259.519989,8.219085,2014-07-24 04:59:01
1032,2,,12.823732,77.680975,,,259.519989,8.219085,2014-07-24 04:59:01
1033,1,,12.823732,77.680975,,,259.519989,8.219085,2014-07-24 04:59:01
1034,2,,12.823732,77.680975,,,259.519989,8.219085,2014-07-24 04:59:01
1035,1,,12.823318,77.678188,,,259.850006,9.674719,2014-07-24 04:59:36
1036,2,,12.823318,77.678188,,,259.850006,9.674719,2014-07-24 04:59:36
1037,1,,12.823318,77.678188,,,259.850006,9.674719,2014-07-24 04:59:36
1038,2,,12.823318,77.678188,,,259.850006,9.674719,2014-07-24 04:59:36
1039,1,,12.822788,77.676273,,,220.470001,7.378028,2014-07-24 05:00:09
1040,2,,12.822788,77.676273,,,220.470001,7.378028,2014-07-24 05:00:09
1041,1,,12.822788,77.676273,,,220.470001,7.378028,2014-07-24 05:00:09
1042,2,,12.822788,77.676273,,,220.470001,7.378028,2014-07-24 05:00:09
1043,1,,12.821033,77.674472,,,227.949997,10.119953,2014-07-24 05:00:39
1044,2,,12.821033,77.674472,,,227.949997,10.119953,2014-07-24 05:00:39
1045,1,,12.821033,77.674472,,,227.949997,10.119953,2014-07-24 05:00:39
1046,2,,12.821033,77.674472,,,227.949997,10.119953,2014-07-24 05:00:39
1047,1,,12.819777,77.673092,,,227.070007,11.023291,2014-07-24 05:01:12
1048,2,,12.819777,77.673092,,,227.070007,11.023291,2014-07-24 05:01:12
1049,1,,12.819777,77.673092,,,227.070007,11.023291,2014-07-24 05:01:12
1050,2,,12.819777,77.673092,,,227.070007,11.023291,2014-07-24 05:01:12
1051,1,,12.818125,77.67227,,,135.410004,8.109448,2014-07-24 05:01:46
1052,2,,12.818125,77.67227,,,135.410004,8.109448,2014-07-24 05:01:46
1053,1,,12.818125,77.67227,,,135.410004,8.109448,2014-07-24 05:01:46
1054,2,,12.818125,77.67227,,,135.410004,8.109448,2014-07-24 05:01:46
1055,1,,12.818125,77.67227,,,135.410004,8.109448,2014-07-24 05:01:46
1056,2,,12.817613,77.672902,,,97.739998,0,2014-07-24 05:02:45
1057,1,,12.817613,77.672902,,,97.739998,0,2014-07-24 05:02:45
1058,2,,12.817613,77.672902,,,97.739998,0,2014-07-24 05:02:45
1059,1,,12.817613,77.672902,,,97.739998,0,2014-07-24 05:02:45
1060,2,,12.817578,77.67281,,,234.940002,0,2014-07-24 05:04:34
1061,1,,12.817578,77.67281,,,234.940002,0,2014-07-24 05:04:34
1062,2,,12.817578,77.67281,,,234.940002,0,2014-07-24 05:04:34
1063,1,,12.817578,77.67281,,,234.940002,0,2014-07-24 05:04:34
1064,2,,12.81778,77.672927,,,70.830002,1.345484,2014-07-24 05:05:14
1065,1,,12.81778,77.672927,,,70.830002,1.345484,2014-07-24 05:05:14
1066,2,,12.81778,77.672927,,,70.830002,1.345484,2014-07-24 05:05:14
1067,1,,12.818047,77.672978,,,0,0,2014-07-24 05:05:53
1068,2,,12.818047,77.672978,,,0,0,2014-07-24 05:05:53
1069,1,,12.818047,77.672978,,,0,0,2014-07-24 05:05:53
1070,2,,12.818047,77.672978,,,0,0,2014-07-24 05:05:53
1071,1,,12.817888,77.67339,,,130.850006,1.780939,2014-07-24 05:06:27
1072,2,,12.817888,77.67339,,,130.850006,1.780939,2014-07-24 05:06:27
1073,1,,12.817888,77.67339,,,130.850006,1.780939,2014-07-24 05:06:27
1074,2,,12.818008,77.673178,,,20.559999,0.276921,2014-07-24 05:07:01
1075,1,,12.818008,77.673178,,,20.559999,0.276921,2014-07-24 05:07:01
1076,2,,12.818008,77.673178,,,20.559999,0.276921,2014-07-24 05:07:01
1077,1,,12.81785,77.673355,,,314.890015,0.475603,2014-07-24 05:07:36
1078,2,,12.81785,77.673355,,,314.890015,0.475603,2014-07-24 05:07:36
1079,1,,12.81785,77.673355,,,314.890015,0.475603,2014-07-24 05:07:36
1080,2,,12.81785,77.673355,,,314.890015,0.475603,2014-07-24 05:07:36
1081,1,,12.817992,77.672855,,,149.399994,0,2014-07-24 05:08:40
1082,2,,12.817992,77.672855,,,149.399994,0,2014-07-24 05:08:40
1083,1,,12.817992,77.672855,,,149.399994,0,2014-07-24 05:08:40
1084,2,,12.817923,77.673283,,,338.459991,0,2014-07-24 05:09:53
1085,1,,12.817923,77.673283,,,338.459991,0,2014-07-24 05:09:53
1086,2,,12.817923,77.673283,,,338.459991,0,2014-07-24 05:09:53
1087,1,,12.817923,77.673283,,,338.459991,0,2014-07-24 05:09:53
1088,2,,12.817475,77.67242,,,297.609985,0,2014-07-24 05:11:00
1089,1,,12.817475,77.67242,,,297.609985,0,2014-07-24 05:11:00
